Order_ID,Order_Date,Customer_Name,Product,Category,Quantity,Sales,Profit,Region
102456,04-11-2025,Customer_1987,Monitor,Electronics,7.0,99445.18,17452.28,Pune
102457,2025/08/09,Customer_0100,Bookshelf,Furniture,5.0,34440.36,2791.44,Mumbai
102458,11/04/2025,Customer_0507,Office Chair,Furniture,5.0,32429.53,5548.59,Nagpur
102459,04-05-2025,Customer_0348,Cookware,Home,5.0,12096.35,2363.82,PUNE
102460,19-08-2025,Customer_0083,Monitor,Electronics,7.0,103246.83,21954.67,pune
102461,06/27/2025,Customer_0796,Office Chair,Furniture,7.0,52673.33,10861.79,kolhapur
102462,04-03-2025,Customer_2099,Jacket,Clothing,7.0,22350.74,4370.58,aurangabad
102463,26-04-2025,Customer_1880,Headphones,Electronics,5.0,11786.59,1077.23,mumbai
102464,10-07-2025,Customer_1543,Headphones,Electronics,8.0,20288.72,2687.9,nashik
102465,03-03-2025,Customer_1665,Mixer,Home,4.0,15586.59,1184.66,KOLHAPUR
102466,13-09-2025,Customer_2185,Shoes,Clothing,5.0,11591.53,2089.81,Kolhapur
102467,07-01-2025,Customer_2036,Table,Furniture,1.0,7906.46,880.17,Aurangabad
102468,04-06-2025,Customer_1853,Lamp,Home,2.0,2318.75,370.11,Mumbai
102469,02-04-2025,Customer_1832,Tablet,Electronics,4.0,64615.67,12774.3,Nashik
102470,14-01-2025,Customer_1273,Vacuum Cleaner,Home,2.0,12795.41,2645.11,Nashik
102471,2025/08/17,Customer_2298,Office Chair,Furniture,2.0,14855.41,1545.06,Mumbai
102472,27-03-2025,Customer_0344,Table,Furniture,4.0,32131.75,1947.16,Mumbai
102473,13-05-2025,Customer_2144,Vacuum Cleaner,Home,8.0,52501.66,4050.24,Aurangabad
102474,2025/07/02,Customer_1033,Office Chair,Furniture,8.0,58051.1,8956.33,Nagpur
102475,03-03-2025,Customer_0150,Jacket,Clothing,3.0,7834.73,689.74,Nashik
102476,07-08-2025,Customer_0857,Mixer,Home,5.0,18942.29,4006.04,Kolhapur
102477,03-09-2025,Customer_1283,Vacuum Cleaner,Home,8.0,45766.87,3885.35,AURANGABAD
102478,18-08-2025,Customer_1979,Bookshelf,Furniture,8.0,54624.18,3607.68,Kolhapur
102479,20-03-2025,Customer_0318,Laptop,Electronics,7.0,440166.53,26737.09,Nagpur
102480,29-05-2025,Customer_2130,Office Chair,Furniture,3.0,25022.26,2731.73,AURANGABAD
102481,18-05-2025,Customer_1793,Smartphone,Electronics,4.0,113157.67,12527.83,Pune
102482,10-11-2025,Customer_0700,Tablet,Electronics,8.0,150666.03,10969.27,AURANGABAD
102483,2025/03/06,Customer_1636,Cookware,Home,7.0,14209.56,2611.56, Pune 
102484,13-01-2025,Customer_1206,T-Shirt,Clothing,7.0,4942.17,1030.32,Aurangabad
102485,01-08-2025,Customer_1523,Backpack,Clothing,6.0,8220.45,1637.27,Kolhapur
102486,30-08-2025,Customer_2144,Desk,Furniture,5.0,59081.2,12801.7,Aurangabad
102487,01-08-2025,Customer_2128,Cabinet,Furniture,6.0,54621.62,6153.77,kolhapur
102488,30-06-2025,Customer_0863,Shoes,Clothing,8.0,22315.54,4365.32,Nashik
102489,04-12-2025,Customer_0041,Desk,Furniture,8.0,87667.6,14016.86, Nashik 
102490,22-06-2025,Customer_1928,Cookware,Home,3.0,5753.91,1115.53,Pune
102491,2025/06/09,Customer_0817,Headphones,Electronics,4.0,9023.64,643.66,Aurangabad
102492,2025/06/13,Customer_1356,Monitor,Electronics,8.0,108647.36,16547.81,Pune
102493,07/07/2025,Customer_2435,Monitor,Electronics,8.0,123925.21,26752.83,MUMBAI
102494,10-07-2025,Customer_1413,Headphones,Electronics,4.0,9818.48,684.07,Aurangabad
102495,04-11-2025,Customer_1165,Smartphone,Electronics,5.0,134341.83,20208.74, Nagpur 
102496,13-09-2025,Customer_1044,Jacket,Clothing,7.0,19293.6,2112.32,Kolhapur
102497,02-07-2025,Customer_0422,Office Chair,Furniture,3.0,22516.19,2571.1,Aurangabad
102498,04/27/2025,Customer_1077,Bookshelf,Furniture,3.0,19387.86,2850.46,Kolhapur
102499,09-10-2025,Customer_1353,Smartphone,Electronics,7.0,194784.51,28626.9,Kolhapur
102500,15-07-2025,Customer_0858,Backpack,Clothing,8.0,10320.56,2024.63,Mumbai
102501,03-02-2025,Customer_0375,Smartphone,Electronics,4.0,101716.57,9469.26,Kolhapur
102502,21-02-2025,Customer_1948,Desk,Furniture,,37333.88,4376.83,Pune
102503,22-04-2025,Customer_0562,T-Shirt,Clothing,1.0,772.33,102.35,Kolhapur
102504,09-09-2025,Customer_1340,Bedsheet,Home,8.0,15378.23,1157.76,Nashik
102505,23-03-2025,Customer_1546,Smartphone,Electronics,7.0,169541.28,36844.48,Nagpur
102506,20-08-2025,Customer_2139,Lamp,Home,5.0,6555.23,561.07,Nashik
102507,15-08-2025,Customer_0681,Monitor,Electronics,4.0,52266.44,5894.11,Aurangabad
102508,21-08-2025,Customer_2296,Jeans,Clothing,7.0,11705.23,2120.04, Nagpur 
102509,09-08-2025,Customer_2286,Lamp,Home,2.0,2579.66,365.23,nagpur
102510,11-02-2025,Customer_1498,Jeans,Clothing,1.0,1749.19,227.28,Nagpur
102511,01/21/2025,Customer_2293,Shoes,Clothing,4.0,8871.64,1333.5,Mumbai
102512,11-02-2025,Customer_0044,Lamp,Home,3.0,4088.49,764.05,mumbai
102513,23-04-2025,Customer_0023,Lamp,Home,4.0,4913.33,803.27,kolhapur
102514,15-04-2025,Customer_1511,Jacket,Clothing,2.0,6323.34,812.77,NASHIK
102515,11-07-2025,Customer_0138,Monitor,Electronics,5.0,66459.28,14379.04,Aurangabad
102516,17-01-2025,,Shoes,Clothing,7.0,19408.08,2167.63,Aurangabad
102517,30-04-2025,Customer_2344,Jacket,Clothing,1.0,2769.58,350.11,Pune
102518,2025/05/09,Customer_2009,Vacuum Cleaner,Home,8.0,46525.89,9921.7,Mumbai
102519,10-05-2025,Customer_0157,Vacuum Cleaner,Home,2.0,12626.82,2526.03,Nashik
102520,01-03-2025,Customer_0725,Monitor,Electronics,3.0,38085.89,5623.74,Mumbai
102521,17-02-2025,Customer_0230,Tablet,Electronics,2.0,30858.78,5624.79,Nagpur
102522,29-01-2025,Customer_2229,Headphones,Electronics,2.0,5121.37,819.9,Nashik
102523,07-04-2025,Customer_1363,Cabinet,Furniture,1.0,6924.13,649.25,Aurangabad
102524,10-01-2025,Customer_2115,Jeans,Clothing,6.0,8374.07,889.55,Pune
102525,30-08-2025,Customer_0267,Bedsheet,Home,1.0,1868.82,281.42,Mumbai
102526,10-11-2025,Customer_0707,Bookshelf,Furniture,2.0,12403.74,1834.27,Nagpur
102527,20-08-2025,Customer_2071,Headphones,Electronics,4.0,9319.09,923.72,Nagpur
102528,04-10-2025,Customer_1122,Office Chair,Furniture,5.0,33416.92,6544.75,Kolhapur
102529,11-10-2025,Customer_1910,T-Shirt,Clothing,6.0,4346.76,390.52, Kolhapur 
102530,22-07-2025,Customer_0362,Monitor,Electronics,8.0,101154.24,20199.05,pune
102531,04-09-2025,Customer_0761,Smartphone,Electronics,2.0,53640.96,8877.79, Nashik 
102532,17-10-2025,Customer_0891,Smartphone,Electronics,1.0,24301.48,2476.71,Aurangabad
102533,2025/09/21,Customer_1011,Shoes,Clothing,2.0,5719.18,1072.68,Nashik
102534,02-08-2025,Customer_0219,Desk,Furniture,5.0,56432.03,11038.69,NAGPUR
102535,19-07-2025,Customer_0576,Jeans,Clothing,5.0,8621.44,927.09,Kolhapur
102536,20-03-2025,Customer_0772,Shoes,Clothing,4.0,9779.66,877.75,Nashik
102537,09-12-2025,Customer_1063,Desk,Furniture,5.0,52998.94,9308.84,Aurangabad
102538,10-12-2025,Customer_2007,Lamp,Home,2.0,2232.61,426.9, Nashik 
102539,22-06-2025,Customer_0699,Jacket,Clothing,8.0,25730.49,1859.26,Pune
102540,10-03-2025,Customer_1778,Cookware,Home,4.0,8728.81,1643.9, Nashik 
102541,28-03-2025,Customer_2064,Jeans,Clothing,6.0,10432.18,1894.48,KOLHAPUR
102542,04/11/2025,Customer_1058,T-Shirt,Clothing,4.0,2673.16,354.5,Mumbai
102543,08-01-2025,Customer_0473,Lamp,Home,1.0,1234.19,266.38,Kolhapur
102544,29-11-2025,Customer_1914,Table,Furniture,3.0,25603.13,5317.85,Kolhapur
102545,19-07-2025,Customer_2411,Jacket,Clothing,7.0,18243.82,3981.75,pune
102546,03/28/2025,Customer_0033,T-Shirt,Clothing,6.0,4414.53,592.26,mumbai
102547,12-02-2025,Customer_1380,Bedsheet,Home,6.0,11167.38,1157.0,Aurangabad
102548,19-04-2025,Customer_1255,Smartphone,Electronics,6.0,139837.82,10930.94,mumbai
102549,01-06-2025,Customer_0090,Vacuum Cleaner,Home,3.0,17242.19,1993.67,Nagpur
102550,17-01-2025,Customer_1636,Vacuum Cleaner,Home,7.0,49087.98,7720.33,Nagpur
102551,13-05-2025,Customer_2462,Bookshelf,Furniture,6.0,31707.91,6226.1,NASHIK
102552,28-05-2025,Customer_0165,Bedsheet,Home,5.0,9273.69,1982.13, Mumbai 
102553,04-10-2025,Customer_1104,Tablet,Electronics,7.0,,11657.81,KOLHAPUR
102554,20-08-2025,Customer_0672,Vacuum Cleaner,Home,1.0,6448.88,1056.07,Kolhapur
102555,10-11-2025,Customer_2327,Bookshelf,Furniture,4.0,20603.51,1285.36,MUMBAI
102556,16-08-2025,Customer_0371,Bookshelf,Furniture,1.0,5332.93,534.71,Nashik
102557,19-05-2025,Customer_1622,Bookshelf,Furniture,8.0,46985.51,6483.55,Mumbai
102558,30-07-2025,Customer_0821,Mixer,Home,3.0,9359.79,1570.04, Mumbai 
102559,28-01-2025,Customer_0757,Jacket,Clothing,2.0,5761.51,617.14,Mumbai
102560,20-02-2025,Customer_1003,Table,Furniture,2.0,15373.76,1113.42,Mumbai
102561,18-09-2025,Customer_0653,T-Shirt,Clothing,8.0,5418.05,458.56,Nashik
102562,18-09-2025,Customer_0871,Tablet,Electronics,7.0,121343.78,19476.8,Nagpur
102563,16-12-2025,Customer_0393,Bedsheet,Home,4.0,7302.03,708.21,Nagpur
102564,18-12-2025,Customer_1638,Bookshelf,Furniture,3.0,17156.64,2714.95,NASHIK
102565,08-01-2025,Customer_2188,Shoes,Clothing,7.0,19394.49,3500.98,Pune
102566,16-11-2025,Customer_0909,Shoes,Clothing,1.0,2540.05,299.64,Kolhapur
102567,18-05-2025,Customer_1484,Desk,Furniture,6.0,69085.11,13865.85,nashik
102568,07-02-2025,Customer_0317,Monitor,Electronics,7.0,84453.76,18417.44,Aurangabad
102569,21-04-2025,Customer_0770,Desk,Furniture,8.0,100734.01,17022.24,Pune
102570,08-08-2025,Customer_0381,Bookshelf,Furniture,7.0,36178.77,5675.9,Nashik
102571,2025/12/03,Customer_0618,Cookware,Home,7.0,15329.67,1179.23,Nashik
102572,11-08-2025,Customer_0143,Shoes,Clothing,8.0,18667.53,3779.25,Nashik
102573,2025/05/16,Customer_1632,Cookware,Home,3.0,6698.98,845.05,Aurangabad
102574,2025/09/13,Customer_1419,Tablet,Electronics,2.0,31384.97,5469.13,Aurangabad
102575,12/26/2025,Customer_0659,Tablet,Electronics,1.0,19095.39,3021.79,Nashik
102576,25-11-2025,Customer_1863,Cabinet,Furniture,7.0,56172.41,7269.02,Pune
102577,18-02-2025,Customer_0224,Bedsheet,Home,7.0,12952.56,1260.85,Nashik
102578,19-10-2025,Customer_2473,Lamp,Home,2.0,2717.71,419.09,Nagpur
102579,20-11-2025,Customer_2192,Shoes,Clothing,6.0,14150.37,1867.12,Nashik
102580,19-03-2025,Customer_2178,Smartphone,Electronics,7.0,191048.45,16403.15,Nagpur
102581,15-04-2025,Customer_1381,Smartphone,Electronics,1.0,23446.27,3955.88,Aurangabad
102582,18-06-2025,Customer_1782,Jeans,Clothing,8.0,12091.48,2258.69,Pune
102583,2025/08/05,Customer_0498,Lamp,Home,1.0,1066.96,194.22,Nagpur
102584,29-04-2025,Customer_2455,Lamp,Home,1.0,1044.61,64.78, Aurangabad 
102585,09-07-2025,Customer_1383,Jacket,Clothing,7.0,21941.55,3357.37,Aurangabad
102586,12-09-2025,Customer_0733,T-Shirt,Clothing,5.0,3344.42,325.13,Nashik
102587,2025/09/23,Customer_1830,Shoes,Clothing,1.0,2587.66,366.0,Nashik
102588,29-05-2025,Customer_1464,T-Shirt,Clothing,2.0,1606.47,349.11,aurangabad
102589,2025/06/13,Customer_1019,Monitor,Electronics,7.0,101969.72,13343.68,Mumbai
102590,20-05-2025,Customer_0517,Monitor,Electronics,2.0,27925.58,4724.92,aurangabad
102591,2025/12/13,Customer_1126,Table,Furniture,7.0,55469.76,6242.36,Nashik
102592,15-09-2025,Customer_2145,Vacuum Cleaner,Home,4.0,22687.12,1627.52,Kolhapur
102593,26-09-2025,Customer_1338,Mixer,Home,2.0,6361.26,875.57,Nashik
102594,30-06-2025,Customer_1565,Smartphone,Electronics,2.0,54271.61,7472.08,KOLHAPUR
102595,2025/06/09,Customer_1731,Headphones,Electronics,5.0,11883.04,869.56,Nagpur
102596,17-12-2025,Customer_0325,Smartphone,Electronics,5.0,126886.08,13120.4,Nagpur
102597,15-10-2025,Customer_1242,Smartphone,Electronics,5.0,129310.03,27976.23,Kolhapur
102598,15-10-2025,Customer_2349,Office Chair,Furniture,6.0,39752.74,3734.38,Nagpur
102599,14-08-2025,Customer_0761,Table,Furniture,5.0,44636.78,9595.93,Nashik
102600,11-01-2025,Customer_0743,Monitor,Electronics,7.0,105991.21,21592.18,AURANGABAD
102601,2025/01/10,Customer_1668,Jacket,Clothing,1.0,2660.32,581.88,Mumbai
102602,28-09-2025,Customer_1126,Tablet,Electronics,3.0,47565.89,3257.11,Nashik
102603,09/30/2025,Customer_0398,Vacuum Cleaner,Home,6.0,43160.55,8993.04,Mumbai
102604,02-07-2025,,Office Chair,Furniture,6.0,39472.9,3084.74,Pune
102605,02-06-2025,Customer_2409,Backpack,Clothing,8.0,9631.47,738.94,Nagpur
102606,2025/11/11,Customer_1949,Backpack,Clothing,7.0,8945.69,1925.22,Kolhapur
102607,2025/11/30,Customer_1310,Headphones,Electronics,6.0,15755.37,2907.94,NASHIK
102608,2025/05/04,Customer_2044,Cookware,Home,8.0,19058.02,2775.07,Mumbai
102609,2025/04/24,Customer_1651,Table,Furniture,5.0,49016.1,7613.63,Pune
102610,05-10-2025,Customer_0341,Tablet,Electronics,6.0,101991.29,15276.01,Mumbai
102611,01-08-2025,Customer_1292,Jacket,Clothing,5.0,14140.74,2711.52,Nagpur
102612,21-06-2025,Customer_2396,Mixer,Home,3.0,12017.44,1511.4,Mumbai
102613,15-10-2025,Customer_1702,Backpack,Clothing,7.0,10574.37,803.25,Pune
102614,23-06-2025,Customer_0962,Backpack,Clothing,8.0,12130.15,1448.66,Nagpur
102615,23-04-2025,Customer_0398,Table,Furniture,2.0,15512.71,1832.35,Nagpur
102616,02-05-2025,Customer_2338,Desk,Furniture,2.0,24796.63,1960.92,Nashik
102617,01-02-2025,Customer_2254,Desk,Furniture,7.0,94685.67,6857.85,NAGPUR
102618,10-08-2025,Customer_2455,Jeans,Clothing,7.0,12644.82,2189.35,Nashik
102619,29-04-2025,Customer_1302,Jacket,Clothing,,5313.92,651.06,Kolhapur
102620,08-02-2025,Customer_2027,Cookware,Home,7.0,16512.54,2579.84, Nagpur 
102621,25-09-2025,Customer_0728,Shoes,Clothing,3.0,7886.2,964.22,Nagpur
102622,08/21/2025,Customer_1901,T-Shirt,Clothing,6.0,4184.64,913.84,Aurangabad
102623,18-01-2025,Customer_2377,Office Chair,Furniture,7.0,47994.29,6088.41,Aurangabad
102624,2025/05/29,Customer_0774,Bedsheet,Home,7.0,11813.09,2154.92,Aurangabad
102625,29-05-2025,Customer_0568,Monitor,Electronics,4.0,60435.41,6453.97,Kolhapur
102626,2025/05/06,Customer_0094,Monitor,Electronics,7.0,85692.88,5298.32,Nashik
102627,29-10-2025,Customer_0373,Desk,Furniture,8.0,93910.58,11800.24,Nashik
102628,26-12-2025,Customer_2262,Monitor,Electronics,7.0,112358.66,15187.33,Kolhapur
102629,26-08-2025,Customer_1512,Desk,Furniture,8.0,88984.85,18028.04,Aurangabad
102630,15-05-2025,Customer_0819,Desk,Furniture,8.0,95742.76,14923.24,Nashik
102631,31-05-2025,Customer_0127,Bookshelf,Furniture,2.0,10544.41,1278.68,Mumbai
102632,24-08-2025,Customer_2471,Bedsheet,Home,4.0,8159.52,1259.18,Nagpur
102633,12-08-2025,Customer_2049,Desk,Furniture,8.0,91521.65,14653.23,Aurangabad
102634,22-07-2025,Customer_0653,Monitor,Electronics,6.0,94342.36,9796.37,Mumbai
102635,13-09-2025,Customer_0133,Mixer,Home,1.0,3505.37,748.01,AURANGABAD
102636,27-03-2025,Customer_1579,Vacuum Cleaner,Home,8.0,46889.38,8212.5,Pune
102637,05/30/2025,Customer_2487,Lamp,Home,2.0,2482.43,418.9,Aurangabad
102638,23-08-2025,Customer_0245,Tablet,Electronics,8.0,137572.69,15163.36,Nashik
102639,11-12-2025,Customer_1637,Mixer,Home,6.0,22160.52,2093.88,AURANGABAD
102640,22-01-2025,Customer_0425,Bedsheet,Home,2.0,3513.23,316.57,mumbai
102641,14-12-2025,Customer_0693,Backpack,Clothing,2.0,2386.98,513.7,Nashik
102642,12-10-2025,Customer_0996,Lamp,Home,3.0,3526.24,758.48, Nagpur 
102643,09/26/2025,Customer_1352,Bookshelf,Furniture,2.0,10705.16,1648.37,Aurangabad
102644,15-09-2025,Customer_1003,Tablet,Electronics,8.0,131082.08,24435.25,NASHIK
102645,29-01-2025,Customer_1355,Jacket,Clothing,8.0,24306.48,1896.32,Nagpur
102646,01-08-2025,Customer_2435,Backpack,Clothing,5.0,7865.34,716.85,Pune
102647,10-10-2025,Customer_0107,Desk,Furniture,5.0,62033.59,13504.8,Mumbai
102648,2025/02/19,Customer_1193,Backpack,Clothing,6.0,9363.64,1994.93,Nashik
102649,2025/04/05,Customer_1947,Cabinet,Furniture,5.0,38111.19,2930.45,Aurangabad
102650,29-03-2025,Customer_0527,Lamp,Home,3.0,3263.41,457.14, Mumbai 
102651,2025/02/13,Customer_0934,Shoes,Clothing,5.0,13599.61,1142.7,Pune
102652,05-10-2025,Customer_0608,Cabinet,Furniture,5.0,41916.78,4685.14,Kolhapur
102653,20-06-2025,Customer_2084,Headphones,Electronics,6.0,14285.41,2370.05, Aurangabad 
102654,08-07-2025,Customer_1410,Bedsheet,Home,3.0,5346.54,1015.44,Aurangabad
102655,19-12-2025,Customer_2144,Cabinet,Furniture,6.0,43045.23,8023.27,NASHIK
102656,03-07-2025,Customer_2152,Bedsheet,Home,3.0,4694.06,427.39,Nagpur
102657,03-01-2025,Customer_0059,Table,Furniture,7.0,65951.23,12978.42,AURANGABAD
102658,2025/07/10,Customer_1267,Headphones,Electronics,4.0,9258.04,1040.15,mumbai
102659,04/28/2025,Customer_2493,Desk,Furniture,5.0,60668.17,5693.81,Aurangabad
102660,19-01-2025,Customer_2044,Smartphone,Electronics,6.0,164002.03,30140.6,NAGPUR
102661,23-01-2025,Customer_0830,Monitor,Electronics,4.0,50040.9,6716.13,Nashik
102662,30-01-2025,Customer_1350,Tablet,Electronics,2.0,38968.14,4441.31,Kolhapur
102663,22-10-2025,Customer_0230,Headphones,Electronics,2.0,5199.66,353.75, Nagpur 
102664,18-04-2025,Customer_0749,Desk,Furniture,5.0,61956.4,5230.64,Aurangabad
102665,08-10-2025,Customer_0727,Desk,Furniture,8.0,105520.8,12332.42,Pune
102666,08-05-2025,Customer_0375,Backpack,Clothing,5.0,6541.26,1272.55,Aurangabad
102667,17-08-2025,Customer_2141,Office Chair,Furniture,3.0,19463.47,2402.91,Nashik
102668,2025/04/21,Customer_1000,Smartphone,Electronics,4.0,96100.11,10145.1,Kolhapur
102669,2025/05/16,Customer_2200,Bedsheet,Home,2.0,4044.69,728.65,Pune
102670,28-12-2025,Customer_1960,T-Shirt,Clothing,4.0,2433.7,424.31,Pune
102671,05-07-2025,Customer_0809,Mixer,Home,8.0,28229.31,5762.7,Pune
102672,24-05-2025,Customer_1229,Cabinet,Furniture,8.0,60408.56,9174.0,Kolhapur
102673,13-03-2025,Customer_0457,Monitor,Electronics,7.0,98022.21,13559.39,Aurangabad
102674,09-05-2025,Customer_0003,Cookware,Home,8.0,17368.24,1613.52,Nashik
102675,30-12-2025,Customer_2018,Vacuum Cleaner,Home,5.0,34993.17,4626.58,Aurangabad
102676,18-09-2025,Customer_2107,Bookshelf,Furniture,8.0,54602.63,5554.69,Nashik
102677,03-01-2025,Customer_1398,Jacket,Clothing,4.0,11814.02,2487.03,Nashik
102678,14-04-2025,Customer_0747,Shoes,Clothing,2.0,5245.19,1045.91,Nagpur
102679,12-08-2025,Customer_2031,Headphones,Electronics,8.0,21964.89,2583.48,Mumbai
102680,16-11-2025,Customer_1248,Office Chair,Furniture,7.0,54076.95,4596.64,PUNE
102681,28-12-2025,Customer_0793,Lamp,Home,3.0,3638.37,352.44,PUNE
102682,20-12-2025,Customer_2056,Desk,Furniture,5.0,64387.26,9303.27,Nashik
102683,10-01-2025,Customer_0422,Backpack,Clothing,8.0,10901.72,1122.96,Aurangabad
102684,29-10-2025,Customer_2339,Backpack,Clothing,4.0,6437.81,460.13,Aurangabad
102685,19-08-2025,Customer_0787,Bookshelf,Furniture,3.0,15535.23,1472.14,Nagpur
102686,07-08-2025,Customer_1334,Desk,Furniture,3.0,41087.58,8902.78,Kolhapur
102687,07-03-2025,Customer_1104,Vacuum Cleaner,Home,7.0,47614.76,9561.86,Mumbai
102688,22-04-2025,Customer_1519,Shoes,Clothing,5.0,11427.36,2462.9,Mumbai
102689,01/13/2025,Customer_1292,Jacket,Clothing,6.0,14999.64,1142.67, Nagpur 
102690,2025/03/27,Customer_1709,Shoes,Clothing,7.0,15464.11,2345.91,Pune
102691,22-08-2025,Customer_1449,Mixer,Home,7.0,26565.16,3152.4,AURANGABAD
102692,03/31/2025,Customer_0080,Table,Furniture,5.0,51451.6,6663.35,Aurangabad
102693,10-11-2025,Customer_1208,Desk,Furniture,5.0,53708.07,7226.67,Nashik
102694,23-02-2025,Customer_1567,Headphones,Electronics,7.0,18439.95,3561.79,Nashik
102695,2025/01/12,Customer_1123,Desk,Furniture,8.0,94812.53,14693.77,Pune
102696,28-07-2025,,Smartphone,Electronics,3.0,69765.26,11395.92, Aurangabad 
102697,14-01-2025,Customer_0189,Vacuum Cleaner,Home,8.0,59581.16,4042.5, Aurangabad 
102698,01-05-2025,Customer_1148,Bedsheet,Home,4.0,8034.91,1204.96,kolhapur
102699,20-01-2025,Customer_0230,Mixer,Home,2.0,6479.41,1378.7,AURANGABAD
102700,16-03-2025,Customer_1795,Jacket,Clothing,6.0,16716.11,1890.1,Nashik
102701,31-08-2025,Customer_0304,Tablet,Electronics,3.0,48840.26,4840.67,Nashik
102702,11-08-2025,Customer_2416,Cookware,Home,3.0,7259.04,1149.15,Nashik
102703,11-03-2025,Customer_1796,Cabinet,Furniture,2.0,17983.58,1746.47,Mumbai
102704,2025/11/08,Customer_2281,Backpack,Clothing,5.0,6204.39,378.31,Kolhapur
102705,30-07-2025,Customer_0279,T-Shirt,Clothing,3.0,2104.95,462.52,Aurangabad
102706,2025/04/11,Customer_0880,Jacket,Clothing,8.0,23710.17,2592.54,Mumbai
102707,05-07-2025,Customer_1888,Shoes,Clothing,4.0,11130.58,2060.0,Nashik
102708,12-05-2025,Customer_1046,Jeans,Clothing,5.0,6837.0,1303.8,Kolhapur
102709,21-04-2025,Customer_1683,Smartphone,Electronics,2.0,47007.9,3946.21,Nagpur
102710,12-05-2025,Customer_2165,Bedsheet,Home,1.0,1652.22,223.0, Pune 
102711,20-01-2025,Customer_0132,T-Shirt,Clothing,7.0,4789.56,508.76,Kolhapur
102712,24-01-2025,Customer_1158,Backpack,Clothing,8.0,10098.65,1837.52,Kolhapur
102713,08/15/2025,Customer_2316,T-Shirt,Clothing,2.0,1605.85,296.19,pune
102714,03-06-2025,Customer_2104,Monitor,Electronics,3.0,39428.81,3910.13,PUNE
102715,20-10-2025,Customer_0300,Vacuum Cleaner,Home,4.0,23797.79,1948.35, Aurangabad 
102716,18-08-2025,Customer_1849,Lamp,Home,8.0,9747.83,1529.08,Aurangabad
102717,06-11-2025,Customer_0745,Bookshelf,Furniture,2.0,12739.81,2150.91,Aurangabad
102718,25-12-2025,,Shoes,Clothing,7.0,16409.75,1851.84,Nagpur
102719,2025/07/21,Customer_0078,T-Shirt,Clothing,7.0,5166.83,598.9,pune
102720,02/07/2025,Customer_0617,Bookshelf,Furniture,7.0,38379.05,4601.41,nashik
102721,17-09-2025,Customer_2181,Cabinet,Furniture,6.0,44718.01,3314.95,Nagpur
102722,07-07-2025,Customer_2363,Cabinet,Furniture,6.0,52754.0,10366.05,MUMBAI
102723,26-02-2025,Customer_1264,Desk,Furniture,4.0,43964.4,3093.49,Mumbai
102724,20-01-2025,Customer_0522,Laptop,Electronics,,58940.65,5531.26,Kolhapur
102725,30-09-2025,Customer_1292,T-Shirt,Clothing,6.0,4065.73,285.66,mumbai
102726,29-04-2025,Customer_0669,Desk,Furniture,5.0,55072.85,10291.15,Nagpur
102727,12-03-2025,Customer_1456,Jeans,Clothing,4.0,6984.44,650.49,Pune
102728,04-01-2025,Customer_1537,Table,Furniture,2.0,17113.93,1394.41, Pune 
102729,09-08-2025,Customer_0202,Cookware,Home,7.0,13432.68,2938.36,Nagpur
102730,14-01-2025,Customer_0843,Bedsheet,Home,4.0,7536.08,1105.81,nagpur
102731,03-01-2025,Customer_2076,Laptop,Electronics,3.0,178142.18,34633.04,Kolhapur
102732,04-08-2025,Customer_0493,Smartphone,Electronics,,109201.44,6841.07,Nagpur
102733,2025/08/17,Customer_0783,Jacket,Clothing,7.0,17758.43,2926.32,Mumbai
102734,02-12-2025,Customer_1958,Monitor,Electronics,6.0,80869.14,17564.55,Nashik
102735,05-07-2025,Customer_0030,Tablet,Electronics,1.0,18893.19,4025.15,Nagpur
102736,24-02-2025,Customer_1453,Bedsheet,Home,2.0,3277.56,649.72,Nashik
102737,2025/09/11,Customer_1232,T-Shirt,Clothing,7.0,4637.39,1012.48,Mumbai
102738,24-01-2025,Customer_0065,Tablet,Electronics,8.0,129212.15,18427.51,Nashik
102739,11-06-2025,Customer_1020,T-Shirt,Clothing,3.0,2284.49,295.21,mumbai
102740,07-06-2025,Customer_0575,Smartphone,Electronics,3.0,74281.89,16179.85,Aurangabad
102741,23-03-2025,Customer_2443,Mixer,Home,1.0,3421.57,535.99,Mumbai
102742,08-06-2025,Customer_0646,Jacket,Clothing,7.0,16980.69,3307.05,NAGPUR
102743,07-07-2025,Customer_0744,Desk,Furniture,3.0,37600.21,4686.61,Nashik
102744,03/01/2025,Customer_2038,Smartphone,Electronics,1.0,21371.27,3305.43,Mumbai
102745,01-11-2025,Customer_1087,Shoes,Clothing,6.0,12806.96,770.88,Kolhapur
102746,15-11-2025,Customer_1359,T-Shirt,Clothing,1.0,724.38,65.37,PUNE
102747,30-07-2025,Customer_1670,Mixer,Home,3.0,9529.45,1567.82,Pune
102748,01-06-2025,Customer_0648,Vacuum Cleaner,Home,3.0,16889.13,1860.25,Pune
102749,19-04-2025,Customer_0378,Headphones,Electronics,4.0,8948.3,1367.55,Nagpur
102750,17-03-2025,Customer_1903,Laptop,Electronics,8.0,461353.0,80912.89,Nagpur
102751,30-01-2025,Customer_1276,Cookware,Home,1.0,2038.45,151.42,Nagpur
102752,10-11-2025,Customer_1323,Lamp,Home,3.0,3144.98,403.14,aurangabad
102753,04/27/2025,Customer_1958,Backpack,Clothing,2.0,3174.51,301.06,Nagpur
