Order_ID,Order_Date,Customer_Name,Product,Category,Quantity,Sales,Profit,Region
106213,2025-05-17,Customer_1370,Vacuum Cleaner,Home,4,27687.1,4367.6,Nagpur
108207,2025-05-17,Customer_2180,T-Shirt,Clothing,7,4247.65,899.07,Pune
100956,2025-05-17,Customer_1888,Bookshelf,Furniture,8,44338.8,6753.4,Kolhapur
105182,2025-05-17,Customer_0749,Jacket,Clothing,3,8914.04,1609.35,Nagpur
103994,2025-05-17,Customer_1768,Smartphone,Electronics,4,87998.11,17686.76,Aurangabad
104374,2025-05-17,Customer_0872,Shoes,Clothing,6,15656.7,2032.83,Nashik
106314,2025-05-17,Customer_1401,Headphones,Electronics,1,2575.82,413.86,Pune
108658,2025-05-17,Customer_2487,Tablet,Electronics,5,98076.9,8355.39,Nashik
104536,2025-05-17,Customer_0932,Jeans,Clothing,8,11058.36,944.02,Nashik
105931,2025-05-17,Customer_2280,Bedsheet,Home,1,1591.43,216.94,Nashik
102785,2025-05-17,Customer_0844,Monitor,Electronics,3,43305.92,8803.37,Nagpur
100182,2025-05-17,Customer_1891,Smartphone,Electronics,2,43484.01,7413.96,Pune
101592,2025-05-17,Customer_2408,Cabinet,Furniture,4,33717.88,5934.86,Aurangabad
108620,2025-05-17,Customer_0496,Shoes,Clothing,8,19752.88,1701.75,Pune
108537,2025-05-17,Customer_2379,Cookware,Home,6,14185.57,1416.25,Aurangabad
101025,2025-05-17,Customer_1563,Desk,Furniture,5,58182.73,12613.22,Pune
104451,2025-05-17,Customer_1429,Table,Furniture,3,24992.97,5008.98,Nashik
106913,2025-05-17,Customer_2031,Monitor,Electronics,4,54806.63,11700.87,Pune
105267,2025-05-17,Customer_1434,Mixer,Home,3,11845.63,2586.96,Kolhapur
109111,2025-05-17,Customer_1131,Desk,Furniture,6,62266.05,9698.62,Nashik
105676,2025-05-17,Customer_2168,Table,Furniture,1,9637.84,1707.39,Nashik
108901,2025-05-17,Customer_2418,Mixer,Home,2,7152.08,1450.73,Nashik
106396,2025-05-17,Customer_1283,Jeans,Clothing,3,5422.15,913.98,Mumbai
102998,2025-05-17,Customer_1832,Mixer,Home,1,3416.56,259.04,Nashik
108162,2025-05-17,Customer_0501,Headphones,Electronics,7,18692.29,1167.22,Nashik
102567,2025-05-18,Customer_1484,Desk,Furniture,6,69085.11,13865.85,Nashik
105003,2025-05-18,Customer_1800,Bookshelf,Furniture,3,16462.45,2880.81,Nagpur
106018,2025-05-18,Customer_2369,Office Chair,Furniture,6,42842.31,5776.23,Mumbai
104571,2025-05-18,Customer_1052,Jeans,Clothing,6,9783.79,833.51,Kolhapur
105692,2025-05-18,Customer_0419,Headphones,Electronics,3,7660.34,564.01,Nashik
102789,2025-05-18,Customer_1399,Cookware,Home,2,4940.36,809.62,Nashik
104377,2025-05-18,Customer_2034,Jacket,Clothing,7,21355.84,2848.18,Pune
107701,2025-05-18,Customer_0897,Desk,Furniture,4,45151.27,9055.44,Kolhapur
102925,2025-05-18,Customer_1575,Bookshelf,Furniture,3,17133.65,1880.17,Kolhapur
103786,2025-05-18,Customer_1642,Monitor,Electronics,1,14058.66,2437.67,Nagpur
107819,2025-05-18,Customer_0681,Cabinet,Furniture,3,23311.15,3226.13,Kolhapur
103800,2025-05-18,Customer_2456,Jacket,Clothing,6,15656.95,1963.97,Pune
109482,2025-05-18,Customer_1271,T-Shirt,Clothing,2,1215.44,112.44,Nagpur
104752,2025-05-18,Customer_0002,Table,Furniture,7,54046.78,7139.55,Nashik
105336,2025-05-18,Customer_2089,Smartphone,Electronics,2,55699.79,4240.36,Aurangabad
109424,2025-05-18,Customer_1393,Cabinet,Furniture,5,39488.16,6564.65,Pune
104427,2025-05-18,Customer_1051,Tablet,Electronics,5,77508.49,10854.47,Pune
101005,2025-05-18,Customer_2211,Jacket,Clothing,8,21709.37,3287.04,Mumbai
104850,2025-05-18,Customer_1869,Smartphone,Electronics,2,50006.29,7364.72,Pune
102481,2025-05-18,Customer_1793,Smartphone,Electronics,4,113157.67,12527.83,Pune
109619,2025-05-18,Customer_1522,Desk,Furniture,8,95300.16,11812.28,Nagpur
100808,2025-05-18,Customer_1974,Tablet,Electronics,4,66120.01,10143.96,Nashik
109766,2025-05-18,Customer_1309,Shoes,Clothing,3,7502.21,1290.96,Aurangabad
102241,2025-05-18,Customer_0285,Desk,Furniture,6,76521.4,15054.09,Mumbai
104125,2025-05-18,Customer_0649,Jeans,Clothing,7,11859.05,2401.56,Aurangabad
109191,2025-05-18,Customer_0867,Vacuum Cleaner,Home,1,6629.58,1354.48,Nagpur
107225,2025-05-19,Customer_0209,Monitor,Electronics,7,101469.16,6944.95,Nashik
102557,2025-05-19,Customer_1622,Bookshelf,Furniture,8,46985.51,6483.55,Mumbai
108390,2025-05-19,Customer_1361,Lamp,Home,6,6860.55,741.21,Nashik
104652,2025-05-19,Customer_1079,Tablet,Electronics,1,15307.7,2710.74,Kolhapur
103057,2025-05-19,Customer_1872,Jeans,Clothing,5,7430.75,499.62,Mumbai
103695,2025-05-19,Customer_1403,Backpack,Clothing,2,2973.81,197.53,Nashik
108409,2025-05-19,Customer_0010,Monitor,Electronics,2,25134.25,5318.66,Pune
105220,2025-05-19,Customer_0857,Bookshelf,Furniture,5,28740.19,5814.67,Mumbai
109697,2025-05-19,Customer_2461,Cabinet,Furniture,5,31121.48,2355.9,Aurangabad
107136,2025-05-19,Customer_2337,Table,Furniture,4,40836.92,7804.08,Kolhapur
104167,2025-05-19,Customer_0409,Cookware,Home,5,9966.44,1593.67,Mumbai
100997,2025-05-19,Customer_2147,Laptop,Electronics,7,367470.64,63805.24,Pune
100102,2025-05-19,Customer_0652,Vacuum Cleaner,Home,8,56983.07,11675.44,Aurangabad
105204,2025-05-19,Customer_0217,Bookshelf,Furniture,8,44108.18,3403.87,Nagpur
105511,2025-05-19,Customer_1468,Backpack,Clothing,4,5454.71,713.79,Nagpur
108915,2025-05-19,Customer_1953,Monitor,Electronics,6,85751.93,18633.91,Kolhapur
109394,2025-05-19,Customer_0903,Bookshelf,Furniture,3,18742.32,2748.65,Mumbai
103957,2025-05-19,Customer_0410,T-Shirt,Clothing,8,5719.87,480.45,Nagpur
109804,2025-05-19,Customer_0085,Shoes,Clothing,2,4413.36,452.62,Kolhapur
104473,2025-05-19,Customer_0560,Tablet,Electronics,4,80476.41,13117.53,Nashik
104067,2025-05-19,Customer_0493,Jeans,Clothing,3,4323.72,334.52,Pune
103454,2025-05-19,Customer_2485,Mixer,Home,1,3225.67,667.14,Mumbai
108694,2025-05-19,Customer_1333,Cookware,Home,7,15887.06,1573.66,Aurangabad
109645,2025-05-19,Customer_2344,T-Shirt,Clothing,1,666.21,104.3,Nagpur
109824,2025-05-19,Customer_1368,Jeans,Clothing,2,3351.85,579.2,Mumbai
104865,2025-05-19,Customer_0487,Backpack,Clothing,3,4234.49,417.14,Nashik
107017,2025-05-20,Customer_0935,Tablet,Electronics,3,48052.36,4828.54,Pune
105299,2025-05-20,Customer_1411,Tablet,Electronics,5,88804.07,11832.67,Nashik
105193,2025-05-20,Customer_0876,Vacuum Cleaner,Home,6,36607.96,7911.94,Pune
107098,2025-05-20,Customer_1586,Bedsheet,Home,4,7719.19,1450.37,Nagpur
106797,2025-05-20,Customer_0743,T-Shirt,Clothing,5,3831.0,649.49,Kolhapur
108357,2025-05-20,Unknown Customer,Headphones,Electronics,4,11021.47,985.0,Aurangabad
109021,2025-05-20,Customer_2094,Bookshelf,Furniture,5,28663.65,4643.34,Mumbai
104820,2025-05-20,Customer_2302,Table,Furniture,2,18638.02,2137.01,Mumbai
107131,2025-05-20,Customer_0579,T-Shirt,Clothing,1,686.08,86.32,Nagpur
109998,2025-05-20,Customer_1475,Jeans,Clothing,2,3093.87,517.12,Aurangabad
107245,2025-05-20,Customer_1665,Table,Furniture,7,64936.37,12734.04,Mumbai
107657,2025-05-20,Customer_1062,Jacket,Clothing,1,2469.62,510.7,Nagpur
103733,2025-05-20,Customer_2418,Smartphone,Electronics,8,172986.03,24885.4,Nagpur
103490,2025-05-20,Customer_1186,Backpack,Clothing,2,3173.18,200.19,Nashik
104508,2025-05-20,Customer_0271,Office Chair,Furniture,3,23341.99,4229.67,Mumbai
100266,2025-05-20,Customer_0335,Cabinet,Furniture,1,8769.54,579.07,Nashik
104268,2025-05-20,Customer_0262,Office Chair,Furniture,5,41756.28,3814.0,Pune
102590,2025-05-20,Customer_0517,Monitor,Electronics,2,27925.58,4724.92,Aurangabad
101529,2025-05-20,Customer_1520,Lamp,Home,7,9226.34,1118.71,Mumbai
108147,2025-05-20,Customer_1210,Table,Furniture,4,34879.83,5944.99,Nashik
100989,2025-05-20,Customer_0687,Shoes,Clothing,3,6945.28,499.22,Aurangabad
100607,2025-05-21,Customer_0842,T-Shirt,Clothing,5,3942.53,853.8,Kolhapur
104013,2025-05-21,Customer_2040,Desk,Furniture,8,84251.92,8286.94,Nashik
108364,2025-05-21,Customer_1443,Bedsheet,Home,8,13273.29,2254.95,Mumbai
106429,2025-05-21,Customer_2008,Tablet,Electronics,3,47770.02,8557.95,Kolhapur
105452,2025-05-21,Customer_1360,Laptop,Electronics,2,114766.21,13713.2,Nashik
109217,2025-05-21,Customer_0248,Bedsheet,Home,2,3219.83,463.92,Mumbai
103978,2025-05-21,Customer_0434,Cookware,Home,5,10133.65,1254.35,Nagpur
109399,2025-05-21,Customer_1061,Laptop,Electronics,7,373042.07,26380.91,Aurangabad
102158,2025-05-21,Customer_2364,Cabinet,Furniture,2,36333.11,2321.02,Nagpur
109981,2025-05-21,Customer_2032,Smartphone,Electronics,1,23140.45,1762.24,Kolhapur
104552,2025-05-21,Customer_1717,Desk,Furniture,8,94613.53,8589.56,Mumbai
102417,2025-05-21,Customer_0694,Bedsheet,Home,4,8251.73,1020.63,Nashik
109330,2025-05-21,Customer_1988,Office Chair,Furniture,5,39688.4,5787.4,Aurangabad
101499,2025-05-21,Customer_0033,Table,Furniture,7,66009.72,7602.07,Nagpur
109037,2025-05-21,Customer_1516,Monitor,Electronics,4,58199.34,7914.2,Mumbai
103237,2025-05-21,Customer_0607,Jacket,Clothing,2,5591.52,1181.59,Kolhapur
105914,2025-05-21,Customer_1064,Shoes,Clothing,7,18790.44,1688.13,Mumbai
108950,2025-05-21,Customer_0361,Desk,Furniture,2,25619.87,5108.38,Mumbai
101216,2025-05-21,Customer_1598,Table,Furniture,5,45164.29,5312.35,Kolhapur
100640,2025-05-21,Customer_2171,T-Shirt,Clothing,4,3108.23,557.86,Mumbai
103705,2025-05-21,Customer_0110,Laptop,Electronics,4,246007.6,34308.17,Aurangabad
107498,2025-05-21,Customer_0529,Laptop,Electronics,1,57991.1,12626.3,Pune
104285,2025-05-21,Customer_2072,Bedsheet,Home,2,3906.63,663.11,Nashik
103582,2025-05-21,Customer_0797,Shoes,Clothing,4,9904.68,2002.05,Kolhapur
108718,2025-05-21,Customer_1652,Shoes,Clothing,3,8271.78,728.14,Nagpur
109011,2025-05-21,Customer_2375,Bedsheet,Home,7,12647.86,979.13,Nashik
107729,2025-05-21,Unknown Customer,Bookshelf,Furniture,6,35183.93,6110.91,Kolhapur
105599,2025-05-21,Customer_0565,Laptop,Electronics,7,339343.45,59276.32,Nashik
104199,2025-05-21,Customer_1644,Smartphone,Electronics,6,147539.38,10277.38,Kolhapur
106200,2025-05-21,Customer_1767,Smartphone,Electronics,3,73726.4,4743.98,Mumbai
105647,2025-05-21,Customer_1983,Table,Furniture,7,68274.95,9568.65,Pune
105398,2025-05-21,Customer_1601,Office Chair,Furniture,2,12794.79,1733.22,Nagpur
101519,2025-05-22,Customer_1565,Jacket,Clothing,8,25645.39,2663.58,Mumbai
102345,2025-05-22,Customer_0740,Smartphone,Electronics,8,181551.79,32537.94,Nashik
105829,2025-05-22,Customer_1153,Vacuum Cleaner,Home,8,51443.62,6361.03,Pune
108747,2025-05-22,Customer_0339,Monitor,Electronics,8,110726.45,21790.72,Nashik
109851,2025-05-22,Customer_1172,Monitor,Electronics,7,94480.39,16119.5,Nagpur
100993,2025-05-22,Customer_1696,Backpack,Clothing,8,11149.57,1214.1,Mumbai
100386,2025-05-22,Customer_0987,Tablet,Electronics,8,133500.34,8456.65,Mumbai
102073,2025-05-22,Customer_1954,Monitor,Electronics,2,30482.87,4676.48,Kolhapur
103231,2025-05-22,Customer_0468,Cookware,Home,8,16917.85,2934.11,Pune
103103,2025-05-22,Customer_1898,Monitor,Electronics,3,37568.36,6473.99,Nashik
106341,2025-05-22,Customer_2440,Lamp,Home,5,6749.25,629.22,Mumbai
102872,2025-05-22,Customer_0226,Shoes,Clothing,5,13175.23,2682.02,Kolhapur
104907,2025-05-22,Customer_2113,Monitor,Electronics,4,76247.28,3931.92,Nagpur
109799,2025-05-22,Customer_1869,Laptop,Electronics,2,124584.38,26452.55,Pune
103142,2025-05-22,Customer_0981,Bookshelf,Furniture,6,37960.58,4336.79,Kolhapur
103087,2025-05-22,Customer_1664,Headphones,Electronics,4,10525.43,918.21,Nashik
101447,2025-05-23,Customer_1289,Tablet,Electronics,8,157963.38,12082.09,Nagpur
102363,2025-05-23,Customer_1178,Laptop,Electronics,7,392540.87,39171.92,Kolhapur
101064,2025-05-23,Customer_1764,Jacket,Clothing,7,22304.87,4266.34,Aurangabad
101837,2025-05-23,Customer_0376,Desk,Furniture,3,36594.2,3877.3,Mumbai
102112,2025-05-23,Customer_0234,Lamp,Home,1,1118.31,121.25,Aurangabad
102937,2025-05-23,Customer_1152,Cookware,Home,8,17878.51,3840.72,Aurangabad
104901,2025-05-23,Customer_1975,Office Chair,Furniture,4,25835.08,5085.78,Aurangabad
103874,2025-05-23,Customer_0401,Shoes,Clothing,6,14750.73,2713.78,Pune
102108,2025-05-23,Customer_0508,Shoes,Clothing,3,8393.34,1714.58,Kolhapur
103080,2025-05-23,Customer_2358,Monitor,Electronics,2,32166.32,4545.27,Pune
102238,2025-05-23,Customer_1424,Desk,Furniture,4,53109.41,6428.99,Aurangabad
100676,2025-05-23,Customer_0720,Vacuum Cleaner,Home,5,33426.7,2487.99,Nagpur
100147,2025-05-23,Customer_0058,Jeans,Clothing,5,7316.59,1447.66,Aurangabad
108413,2025-05-23,Customer_2111,Smartphone,Electronics,7,182564.97,16155.26,Pune
108170,2025-05-23,Customer_0588,Mixer,Home,4,12238.57,2235.8,Pune
107357,2025-05-23,Customer_1937,Lamp,Home,7,7261.8,1085.79,Mumbai
105408,2025-05-23,Customer_1064,Smartphone,Electronics,3,77554.08,10401.64,Nagpur
102869,2025-05-23,Customer_1656,Bookshelf,Furniture,7,41594.76,5286.79,Nagpur
104829,2025-05-23,Customer_1059,Office Chair,Furniture,6,48815.38,8113.59,Kolhapur
106400,2025-05-23,Customer_1055,Office Chair,Furniture,7,52671.45,6428.62,Pune
100387,2025-05-23,Customer_1153,T-Shirt,Clothing,1,641.85,44.31,Nagpur
109853,2025-05-23,Customer_0100,Bookshelf,Furniture,8,47529.54,8501.35,Kolhapur
105315,2025-05-23,Customer_0015,Mixer,Home,1,3506.48,507.27,Aurangabad
100425,2025-05-24,Customer_1186,Bedsheet,Home,3,4930.28,606.69,Pune
100680,2025-05-24,Customer_2403,Laptop,Electronics,3,169441.59,22363.92,Aurangabad
106990,2025-05-24,Customer_0800,Monitor,Electronics,6,87193.6,14790.44,Pune
109862,2025-05-24,Unknown Customer,Desk,Furniture,5,61222.17,8077.98,Kolhapur
102169,2025-05-24,Customer_0302,Mixer,Home,7,27568.81,3639.63,Nagpur
106130,2025-05-24,Customer_1819,Headphones,Electronics,4,9993.18,1527.86,Nagpur
109746,2025-05-24,Customer_1345,Table,Furniture,3,24177.03,2938.28,Mumbai
102917,2025-05-24,Customer_1725,Jeans,Clothing,7,11914.73,2396.27,Nagpur
104633,2025-05-24,Customer_1211,Mixer,Home,3,10140.44,1159.55,Nashik
101225,2025-05-24,Customer_0632,Lamp,Home,7,7154.19,642.52,Nashik
100464,2025-05-24,Customer_0587,Jeans,Clothing,5,8235.93,534.97,Aurangabad
109311,2025-05-24,Customer_2020,T-Shirt,Clothing,3,1843.76,159.75,Nagpur
100232,2025-05-24,Customer_0869,Tablet,Electronics,2,36463.08,7046.96,Aurangabad
105698,2025-05-24,Customer_1140,Office Chair,Furniture,1,6377.8,1163.94,Kolhapur
100259,2025-05-24,Customer_2495,Vacuum Cleaner,Home,1,6754.65,891.18,Aurangabad
108334,2025-05-24,Customer_1841,Shoes,Clothing,7,19740.95,4228.64,Pune
100577,2025-05-24,Customer_2181,Monitor,Electronics,6,93409.46,11507.9,Nashik
104942,2025-05-24,Customer_1863,Mixer,Home,5,18348.31,1579.01,Aurangabad
102322,2025-05-24,Customer_2332,Bedsheet,Home,2,3237.38,316.9,Pune
102672,2025-05-24,Customer_1229,Cabinet,Furniture,8,60408.56,9174.0,Kolhapur
103617,2025-05-24,Customer_0284,Headphones,Electronics,6,15000.67,1913.73,Mumbai
107312,2025-05-24,Customer_2165,Lamp,Home,7,7540.31,864.63,Nashik
105733,2025-05-24,Customer_1041,Bookshelf,Furniture,2,12839.93,1603.39,Nagpur
108146,2025-05-24,Customer_0672,Cookware,Home,8,18291.63,2321.44,Pune
101761,2025-05-25,Customer_1476,Laptop,Electronics,2,103722.23,22342.56,Pune
107696,2025-05-25,Customer_1123,Lamp,Home,2,2399.76,261.77,Mumbai
100752,2025-05-25,Customer_1378,Tablet,Electronics,2,36927.2,6199.0,Nashik
100621,2025-05-25,Customer_2034,Office Chair,Furniture,3,21812.09,1401.02,Nashik
107791,2025-05-25,Customer_2078,Vacuum Cleaner,Home,1,6824.59,700.0,Nagpur
100915,2025-05-25,Customer_2455,Jeans,Clothing,7,10924.48,1644.02,Kolhapur
105399,2025-05-25,Customer_1958,Mixer,Home,7,23975.54,2335.67,Aurangabad
103478,2025-05-25,Customer_0112,Vacuum Cleaner,Home,2,11788.46,1388.67,Nagpur
104386,2025-05-25,Customer_1597,Jeans,Clothing,5,8926.12,870.74,Nashik
109009,2025-05-25,Customer_0113,Laptop,Electronics,3,187414.85,13835.99,Mumbai
109643,2025-05-25,Customer_1397,Tablet,Electronics,1,17023.61,1793.22,Nagpur
103614,2025-05-25,Customer_0176,Office Chair,Furniture,1,8016.8,749.64,Mumbai
106906,2025-05-25,Customer_1746,Cabinet,Furniture,2,16156.64,1549.23,Aurangabad
105444,2025-05-25,Customer_1733,Desk,Furniture,4,46094.73,8533.01,Nagpur
100431,2025-05-25,Customer_0356,Bedsheet,Home,6,10014.93,2018.89,Nagpur
109720,2025-05-25,Customer_0382,Vacuum Cleaner,Home,7,47462.04,9852.35,Aurangabad
101961,2025-05-25,Customer_2357,Office Chair,Furniture,3,22885.2,4496.32,Pune
101575,2025-05-25,Customer_1241,Vacuum Cleaner,Home,8,57446.46,11486.55,Kolhapur
107167,2025-05-25,Customer_1070,Backpack,Clothing,5,7060.36,1372.68,Nashik
102319,2025-05-25,Customer_2164,Headphones,Electronics,3,6458.01,614.6,Nagpur
109068,2025-05-25,Customer_2247,Table,Furniture,8,62239.53,7774.76,Nagpur
107485,2025-05-25,Customer_1720,Bookshelf,Furniture,3,18781.07,3852.21,Aurangabad
102060,2025-05-25,Customer_1141,Monitor,Electronics,7,111025.64,9852.57,Mumbai
109290,2025-05-25,Customer_0405,Shoes,Clothing,8,17648.42,1415.48,Nashik
100702,2025-05-25,Customer_2270,Desk,Furniture,7,78205.47,7280.46,Aurangabad
109169,2025-05-25,Customer_0122,Monitor,Electronics,8,97070.39,21134.44,Pune
107583,2025-05-26,Customer_2031,Headphones,Electronics,1,2219.48,429.99,Nashik
106698,2025-05-26,Customer_1231,Tablet,Electronics,2,35660.46,6963.13,Kolhapur
109400,2025-05-26,Customer_1249,Jacket,Clothing,1,3017.18,397.17,Kolhapur
109512,2025-05-26,Customer_0711,Mixer,Home,3,10375.69,1706.74,Nashik
102172,2025-05-26,Customer_0481,Cabinet,Furniture,1,7821.03,1414.66,Nashik
105641,2025-05-26,Customer_1597,Tablet,Electronics,3,57157.81,4895.15,Nashik
106349,2025-05-26,Customer_0663,Lamp,Home,6,6968.65,975.27,Mumbai
108346,2025-05-26,Customer_0010,Headphones,Electronics,5,11985.74,1501.7,Pune
107376,2025-05-26,Customer_1190,Table,Furniture,4,38236.13,4856.74,Aurangabad
100923,2025-05-26,Customer_0382,Monitor,Electronics,2,24087.07,2677.14,Nagpur
108164,2025-05-26,Customer_0859,Laptop,Electronics,8,480735.76,72441.1,Kolhapur
106408,2025-05-26,Customer_2084,Desk,Furniture,6,62595.46,9062.45,Nashik
103299,2025-05-26,Customer_1383,Office Chair,Furniture,8,62905.94,12308.67,Pune
108726,2025-05-26,Customer_1146,Tablet,Electronics,7,116860.07,25160.28,Kolhapur
104762,2025-05-26,Customer_1942,Tablet,Electronics,1,15301.36,2786.5,Nagpur
106708,2025-05-26,Customer_0706,Bookshelf,Furniture,4,25083.45,4217.29,Aurangabad
101337,2025-05-26,Customer_0066,Jeans,Clothing,2,2900.52,572.99,Nagpur
102225,2025-05-26,Customer_0068,Laptop,Electronics,4,209666.42,26028.92,Nagpur
102421,2025-05-26,Customer_0106,Office Chair,Furniture,8,62428.46,12298.9,Nashik
107665,2025-05-26,Customer_0968,Monitor,Electronics,8,115541.44,8673.26,Aurangabad
103743,2025-05-26,Customer_0113,Mixer,Home,3,11687.51,1091.46,Aurangabad
102250,2025-05-26,Customer_1445,Shoes,Clothing,1,2804.69,395.52,Nashik
108551,2025-05-26,Customer_0636,Jacket,Clothing,3,9093.53,1440.87,Mumbai
104657,2025-05-26,Customer_1288,Lamp,Home,1,1048.81,189.71,Mumbai
108271,2025-05-26,Customer_0271,Jacket,Clothing,5,14601.87,2086.42,Mumbai
100598,2025-05-26,Customer_0291,Cookware,Home,8,19167.88,2960.83,Mumbai
101522,2025-05-26,Customer_0965,Headphones,Electronics,5,12831.63,1913.35,Kolhapur
105501,2025-05-26,Customer_2374,Desk,Furniture,2,25706.59,4266.26,Pune
105796,2025-05-26,Customer_1199,Tablet,Electronics,8,164544.91,28998.49,Nashik
107618,2025-05-26,Customer_1435,Laptop,Electronics,1,56902.35,11912.27,Pune
101877,2025-05-27,Customer_1459,Bedsheet,Home,1,1954.79,223.3,Nashik
100324,2025-05-27,Customer_0196,Bookshelf,Furniture,2,10537.17,1927.19,Mumbai
106239,2025-05-27,Customer_0631,T-Shirt,Clothing,5,3690.21,624.33,Pune
103501,2025-05-27,Customer_0885,Tablet,Electronics,3,54388.38,4437.0,Nashik
104650,2025-05-27,Customer_1467,Bedsheet,Home,3,5148.37,597.15,Kolhapur
103304,2025-05-27,Customer_2139,Bookshelf,Furniture,3,18777.29,2967.88,Aurangabad
107495,2025-05-27,Customer_0108,Backpack,Clothing,5,7042.54,1018.4,Pune
103481,2025-05-27,Customer_1761,Jacket,Clothing,1,2715.02,488.87,Kolhapur
100670,2025-05-27,Customer_0121,Backpack,Clothing,4,5046.88,485.98,Unknown
108849,2025-05-27,Customer_0615,Office Chair,Furniture,2,16520.54,1292.22,Aurangabad
101283,2025-05-27,Customer_1574,Desk,Furniture,1,10815.4,724.9,Aurangabad
100272,2025-05-27,Customer_1047,Jeans,Clothing,3,5047.36,621.3,Nashik
104090,2025-05-27,Customer_1814,Desk,Furniture,3,39895.58,3016.81,Mumbai
106792,2025-05-27,Customer_1687,Laptop,Electronics,4,219907.47,44301.82,Aurangabad
103537,2025-05-27,Customer_0780,Shoes,Clothing,2,5494.17,859.49,Mumbai
102071,2025-05-27,Customer_1547,Office Chair,Furniture,3,23459.37,1523.12,Aurangabad
103270,2025-05-27,Customer_1899,Cookware,Home,8,16621.56,2278.9,Aurangabad
105232,2025-05-27,Customer_2305,Lamp,Home,6,6639.59,689.48,Pune
106158,2025-05-27,Customer_1644,Desk,Furniture,3,31431.89,3889.31,Nagpur
100492,2025-05-27,Customer_2169,Mixer,Home,1,3497.76,680.98,Aurangabad
104241,2025-05-27,Customer_1098,Shoes,Clothing,4,9891.47,1557.5,Mumbai
101745,2025-05-27,Customer_0219,Bookshelf,Furniture,4,24594.39,1755.08,Aurangabad
100430,2025-05-27,Customer_0719,Jacket,Clothing,4,11892.36,1646.77,Kolhapur
103699,2025-05-27,Customer_1263,Lamp,Home,7,9456.96,1102.38,Kolhapur
103190,2025-05-27,Customer_0968,Bedsheet,Home,3,4715.82,1007.09,Pune
104584,2025-05-27,Customer_0217,Monitor,Electronics,7,112558.35,8114.93,Pune
103108,2025-05-27,Customer_1021,Table,Furniture,8,68514.62,7328.09,Pune
104246,2025-05-28,Customer_0619,Backpack,Clothing,3,4234.57,602.7,Kolhapur
109445,2025-05-28,Customer_2275,Jeans,Clothing,2,3078.22,393.31,Pune
105660,2025-05-28,Customer_2219,Desk,Furniture,7,75044.63,10553.04,Kolhapur
102552,2025-05-28,Customer_0165,Bedsheet,Home,5,9273.69,1982.13,Mumbai
101818,2025-05-28,Customer_0712,Headphones,Electronics,6,13670.67,1217.25,Pune
101398,2025-05-28,Customer_0555,Bookshelf,Furniture,8,43140.97,9460.06,Nashik
103385,2025-05-28,Customer_2342,Office Chair,Furniture,2,14531.73,1503.07,Pune
104336,2025-05-28,Customer_0539,Jacket,Clothing,5,14374.05,2126.63,Kolhapur
102776,2025-05-28,Customer_0623,Smartphone,Electronics,4,113437.51,19816.85,Kolhapur
105813,2025-05-28,Customer_0886,Bedsheet,Home,1,1746.78,252.49,Nagpur
100240,2025-05-28,Customer_1837,Laptop,Electronics,8,411652.25,40454.62,Nashik
101548,2025-05-28,Customer_0333,Jeans,Clothing,1,1659.49,221.79,Nagpur
107843,2025-05-28,Customer_1328,T-Shirt,Clothing,7,4963.84,566.81,Nagpur
106327,2025-05-28,Customer_1657,T-Shirt,Clothing,3,1825.11,128.73,Nashik
108496,2025-05-28,Customer_1310,Tablet,Electronics,3,49264.99,10542.93,Pune
105055,2025-05-28,Customer_1642,Mixer,Home,7,26212.05,2554.81,Mumbai
103654,2025-05-28,Customer_1627,Smartphone,Electronics,6,171906.48,11549.63,Aurangabad
106643,2025-05-28,Customer_2014,Smartphone,Electronics,1,24116.64,4914.67,Kolhapur
102868,2025-05-28,Customer_0555,Bookshelf,Furniture,6,32528.16,3909.35,Nagpur
100244,2025-05-28,Customer_1320,Mixer,Home,2,6695.18,1058.04,Kolhapur
103069,2025-05-28,Customer_1869,Monitor,Electronics,6,76928.08,13652.81,Nagpur
101121,2025-05-28,Customer_1953,Headphones,Electronics,2,4285.57,311.85,Mumbai
101206,2025-05-28,Customer_0978,Bedsheet,Home,7,11931.67,1324.32,Kolhapur
101376,2025-05-29,Customer_0379,Table,Furniture,6,54034.53,3415.08,Nashik
102284,2025-05-29,Customer_0840,Monitor,Electronics,1,13485.69,2510.9,Kolhapur
104156,2025-05-29,Customer_0962,Table,Furniture,5,41323.77,6593.27,Pune
108725,2025-05-29,Customer_2098,Headphones,Electronics,2,4580.1,907.86,Pune
107089,2025-05-29,Customer_0308,Laptop,Electronics,2,113647.74,8835.08,Pune
102337,2025-05-29,Customer_0108,Office Chair,Furniture,1,8301.6,654.12,Mumbai
102625,2025-05-29,Customer_0568,Monitor,Electronics,4,60435.41,6453.97,Kolhapur
101167,2025-05-29,Customer_1366,T-Shirt,Clothing,2,1517.93,137.65,Nashik
108714,2025-05-29,Customer_2379,Backpack,Clothing,2,2705.21,465.57,Aurangabad
102588,2025-05-29,Customer_1464,T-Shirt,Clothing,2,1606.47,349.11,Aurangabad
102441,2025-05-29,Customer_1424,Lamp,Home,2,2216.17,431.62,Aurangabad
103772,2025-05-29,Customer_1786,Cabinet,Furniture,1,7956.67,531.47,Mumbai
107151,2025-05-29,Customer_2335,Mixer,Home,4,12126.97,1761.18,Pune
